Station_number,Station_name,Region,rainfall,Mean,Percentile,Years_of_data,latitude,longitude,Elevation
23916,BELLEVUE HEIGHTS,SA,409.6,547.8,-1.0,18,-35.03,138.59,210
23920,WOODSIDE (WICKS ESTATE),SA,574.4,664.8,-1.0,13,-34.96,138.87,348
23921,MT BOLD (SCOTT CREEK ALERT),SA,127.2,701.1,-1.0,11,-35.10,138.67,220
23922,FORRESTON ALERT,SA,473.2,585.3,-1.0,7,-34.79,138.90,392
24003,RENMARK IRRIGATION,SA,212.0,249.8,34.7,99,-34.17,140.75,22
24008,LYRUP,SA,204.4,244.6,25.2,116,-34.26,140.65,22
24024,LOXTON RESEARCH CENTRE,SA,191.2,259.9,8.6,36,-34.44,140.60,30
24025,BERRI,SA,193.2,261.8,9.1,56,-34.27,140.60,50
24048,RENMARK AERO,SA,180.0,234.7,31.0,30,-34.20,140.68,32
24501,AUSTRALIA PLAINS,SA,247.2,303.4,27.6,117,-34.10,139.16,281
24504,BOWER,SA,158.7,253.3,16.5,110,-34.12,139.36,115
24508,CALLINGTON,SA,263.8,378.0,6.7,121,-35.13,139.04,96
24511,EUDUNDA,SA,291.0,445.2,7.3,124,-34.18,139.09,420
24515,LANGHORNE CREEK,SA,232.0,384.8,0.0,121,-35.30,139.03,18
24518,MENINGIE,SA,295.0,464.1,4.1,124,-35.69,139.34,3
24519,MILANG,SA,307.3,390.3,15.8,121,-35.41,138.97,8
24521,MURRAY BRIDGE,SA,197.5,346.8,1.6,123,-35.12,139.26,33
24525,PALMER,SA,268.2,409.3,6.8,118,-34.85,139.16,192
24528,ROBERTSTOWN,SA,282.2,335.1,34.9,110,-33.99,139.08,341
24530,SEDAN (SANDLETON),SA,142.6,265.1,4.9,123,-34.46,139.36,78
24531,SEDAN,SA,212.3,305.9,13.8,110,-34.57,139.30,95
24536,TAILEM BEND,SA,227.0,368.9,1.8,114,-35.25,139.45,21
24572,WELLINGTON (BRINKLEY SOUTH),SA,272.8,368.1,7.3,56,-35.28,139.20,8
24573,TRURO,SA,363.6,492.1,13.1,123,-34.41,139.13,344
24575,KEYNETON (SEDAN HILL RNDSUP),SA,205.6,337.8,-1.0,18,-34.54,139.19,462
24579,MT TORRENS,SA,519.6,639.9,13.0,24,-34.88,138.97,520
24580,STRATHALBYN RACECOURSE,SA,332.2,414.8,14.8,28,-35.28,138.89,58
24583,WOODSIDE (INVERBRACKIE),SA,455.8,655.2,-1.0,16,-34.95,138.93,447
24584,MURRAY BRIDGE (PALLAMANA AERODROME),SA,208.2,302.5,-1.0,19,-35.07,139.23,45
24586,MOUNT MARY RNDSUP,SA,162.8,227.9,-1.0,14,-34.13,139.42,100
24589,MONARTO SOUTH (MONARTO SECTION 307),SA,242.0,387.7,-1.0,15,-35.13,139.11,119
24590,MOUNT PLEASANT WTP,SA,413.8,534.0,-1.0,10,-34.80,139.05,475
24591,HARROGATE (MOUNT BEEVOR SOUTH),SA,343.2,393.4,-1.0,8,-34.93,139.03,489
24592,CALLINGTON HILL (COLRAE),SA,243.0,310.4,-1.0,8,-35.08,139.07,216
24593,WOODCHESTER (CRAIORAH),SA,189.4,296.3,-1.0,6,-35.19,138.99,92
24594,RODWELL CREEK (HIGHLAND VALLEY (GREENHOL,SA,294.0,409.7,-1.0,5,-35.20,138.92,196
25000,ALAWOONA,SA,173.4,286.5,5.0,102,-34.73,140.50,68
25002,PURNONG (CLAYPANS),SA,148.2,303.5,1.1,94,-34.83,139.67,92
25006,KAROONDA,SA,220.1,337.1,7.5,107,-35.09,139.90,72
25014,PARUNA,SA,188.0,285.2,11.8,94,-34.72,140.74,55
25015,PINNAROO,SA,212.0,337.3,4.5,111,-35.27,140.91,101
25502,COOKE PLAINS,SA,234.2,378.4,1.7,119,-35.38,139.56,6
25504,COONALPYN,SA,327.5,446.4,6.0,117,-35.69,139.85,22
25507,KEITH,SA,394.7,458.8,22.0,119,-36.10,140.36,29
25512,PARRAKIE,SA,326.1,379.6,24.6,113,-35.38,140.25,83
25514,TINTINARA,SA,337.0,460.8,6.7,105,-35.88,140.06,18
25557,KEITH (MUNKORA),SA,370.6,395.9,50.0,23,-36.11,140.33,27
25560,BORDERTOWN (INDUSTRIAL ESTATE),SA,399.2,437.1,33.3,22,-36.31,140.74,85
25562,LAMEROO (AUSTIN PLAINS),SA,235.6,310.2,10.0,21,-35.38,140.54,110
25564,SHAUGH (COOLAMI),SA,194.6,337.6,-1.0,3,-35.84,140.82,123
26007,FRANCES,SA,421.2,515.7,14.1,122,-36.71,140.96,103
26012,KINGSTON SE,SA,474.8,577.2,13.9,116,-36.83,139.85,7
26016,LUCINDALE POST OFFICE,SA,473.6,600.9,13.6,119,-36.97,140.37,30
26018,MILLICENT,SA,649.4,748.8,16.8,120,-37.59,140.34,20
26021,MOUNT GAMBIER AERO,SA,665.2,710.5,28.4,82,-37.75,140.77,63
26026,ROBE,SA,546.4,633.6,18.7,124,-37.16,139.76,3
26067,MOUNT SCHANK (JETHIA),SA,646.6,735.3,15.7,52,-37.96,140.77,21
26095,CAPE JAFFA (THE LIMESTONE),SA,481.4,494.5,44.8,30,-36.97,139.72,17
26099,NARACOORTE AERODROME,SA,450.8,482.2,50.0,27,-36.98,140.73,50
26100,PADTHAWAY SOUTH,SA,383.6,461.1,13.0,24,-36.65,140.52,37
26101,FURNER (WOOMERA HOMESTEAD),SA,596.8,696.3,-1.0,18,-37.40,140.34,30
26103,BOOL LAGOON (LOCKSLEY FARM),SA,519.4,547.8,-1.0,18,-37.13,140.73,52
26105,ROBE AIRFIELD,SA,525.4,592.5,28.6,22,-37.18,139.81,3
26107,WILLALOOKA (NIOKA),SA,413.2,468.4,-1.0,18,-36.44,140.34,41
26109,LAKE GEORGE (MAHARISHI VEDIC COLLEGE),SA,615.8,678.9,-1.0,16,-37.38,139.95,5
27015,MORETON TELEGRAPH STATION,QLD,1589.3,1423.8,69.7,90,-12.45,142.64,40
27031,BAMAGA,QLD,2138.1,1882.6,70.4,28,-10.90,142.38,58
27038,HIGHBURY STATION,QLD,1293.5,1046.3,79.1,44,-16.42,143.15,93
27045,WEIPA AERO,QLD,2030.6,1983.2,51.7,30,-12.68,141.92,18
27058,HORN ISLAND,QLD,2239.8,1842.3,88.9,28,-10.58,142.29,4
27073,COEN AIRPORT,QLD,1207.2,1138.4,-1.0,19,-13.76,143.12,159
27075,SCHERGER RAAF,QLD,2147.0,1848.7,-1.0,19,-12.62,142.09,39
28004,PALMERVILLE,QLD,1083.0,1020.8,63.0,120,-16.00,144.08,204
28008,LOCKHART RIVER AIRPORT,QLD,2028.8,2071.0,49.2,62,-12.79,143.30,19
28013,MAITLAND DOWNS STATION,QLD,1149.5,937.8,78.0,51,-16.22,144.71,490
29012,CROYDON TOWNSHIP,QLD,971.0,750.6,81.5,120,-18.20,142.24,116
29034,MCKINLAY ROADHOUSE,QLD,463.6,398.8,64.2,107,-21.27,141.29,164
29038,KOWANYAMA AIRPORT,QLD,1727.0,1290.2,87.5,105,-15.48,141.75,10
29058,JULIA CREEK AIRPORT,QLD,608.4,473.4,80.0,21,-20.67,141.72,123
29063,NORMANTON AIRPORT,QLD,989.0,822.7,73.9,24,-17.69,141.07,18
29075,FORT CONSTANTINE STATION,QLD,531.5,484.9,62.2,46,-20.47,140.58,162
29077,BURKETOWN AIRPORT,QLD,966.4,861.0,71.4,22,-17.75,139.54,6
29127,MOUNT ISA AERO,QLD,530.6,463.4,67.9,57,-20.68,139.49,340
29131,GERETA STATION,QLD,582.7,649.3,53.3,31,-20.02,139.84,190
29139,SWEERS ISLAND,QLD,1361.8,1231.4,65.0,21,-17.11,139.60,4
29141,CLONCURRY AIRPORT,QLD,451.0,503.1,46.1,27,-20.67,140.51,186
29166,RIVERSLEIGH TM,QLD,600.0,553.6,-1.0,13,-18.97,138.80,115
29167,CENTURY MINE,QLD,755.8,632.3,61.9,22,-18.76,138.71,127
29182,MORNINGTON ISLAND AIRPORT,QLD,1579.8,1294.2,-1.0,11,-16.66,139.17,10
30022,HUGHENDEN AIRPORT,QLD,606.0,464.7,73.9,24,-20.82,144.23,316
30107,ROBIN HOOD STATION,QLD,1332.0,766.4,97.7,44,-18.84,143.71,460
30124,GEORGETOWN AIRPORT,QLD,1106.6,889.8,-1.0,17,-18.30,143.53,302
30161,RICHMOND AIRPORT,QLD,551.6,473.0,73.1,27,-20.70,143.11,206
31004,BABINDA POST OFFICE,QLD,5661.3,4292.6,90.2,103,-17.34,145.92,14
31011,CAIRNS AERO,QLD,2637.0,2020.7,87.5,81,-16.87,145.75,2
31036,KURANDA RAILWAY STATION,QLD,2891.8,2178.7,86.4,119,-16.82,145.64,340
31037,LOW ISLES LIGHTHOUSE,QLD,2521.1,2147.4,72.9,119,-16.38,145.56,3
31049,MULGRAVE MILL,QLD,2962.0,1970.8,93.4,77,-17.09,145.79,15
31062,WHYANBEEL VALLEY,QLD,2869.6,2963.1,46.7,76,-16.39,145.35,6
31069,INNOT HOT SPRINGS TOWNSHIP,QLD,1406.6,905.9,93.2,60,-17.67,145.24,640
31104,MT SOPHIA,QLD,4811.0,3369.5,93.8,49,-17.16,145.88,5
31108,WALKAMIN RESEARCH STATION,QLD,1390.1,1052.3,81.4,60,-17.13,145.43,594
31158,GLEN HARDING,QLD,1634.5,775.4,100.0,73,-18.25,145.13,650
31178,GLEN ALLYN,QLD,3375.0,3025.4,-1.0,12,-17.40,145.67,800
31180,MOUNT CARBINE TOWNSHIP,QLD,739.0,937.4,-1.0,19,-16.53,145.13,365
31181,BARTLE VIEW ALERT,QLD,3302.0,3320.8,-1.0,18,-17.55,145.72,580
31182,GREENHAVEN ALERT,QLD,2889.0,2419.4,84.2,20,-17.59,145.60,860
31183,MALANDA ALERT,QLD,2073.0,1694.9,86.4,23,-17.36,145.59,770
31184,MCKELL ROAD ALERT,QLD,2246.0,1634.9,85.7,22,-17.44,145.51,1038
31186,SUTTIES CREEK ALERT,QLD,3230.0,2338.9,-1.0,19,-17.68,145.66,640
31188,MAREEBA TM,QLD,1207.0,963.1,80.0,21,-17.00,145.43,381
31189,WHITE CLIFF POINT,QLD,1994.6,1786.9,68.8,33,-16.66,145.57,5
31191,MURRAY SPRINGS ALERT,QLD,1255.0,932.9,-1.0,17,-18.15,145.48,863
31196,MT GARNET ALERT,QLD,965.0,720.1,90.0,21,-17.70,145.15,663
31197,UPPER RUDD CREEK ALERT,QLD,852.0,735.3,-1.0,16,-18.04,144.89,762
31200,RAVENSHOE ALERT,QLD,2120.0,1514.6,-1.0,17,-17.59,145.53,1080
31205,COPPERLODE DAM ALERT,QLD,2754.0,2437.8,65.0,21,-16.98,145.67,447
31209,COOKTOWN AIRPORT,QLD,1360.8,1618.0,31.8,23,-15.45,145.19,5
31210,MAREEBA AIRPORT,QLD,1230.0,893.3,87.5,25,-17.07,145.43,472
31213,CAPE FLATTERY,QLD,1565.0,1446.4,57.1,22,-14.97,145.31,19
31217,ATHERTON SOLAR CRESCENT,QLD,1811.0,1645.3,-1.0,14,-17.26,145.47,769
31222,CAIRNS RACECOURSE,QLD,2848.2,2317.8,-1.0,10,-16.95,145.75,4
32009,BINGIL BAY,QLD,3930.2,3113.8,88.9,91,-17.84,146.10,25
32020,MARCO STREET ALERT,QLD,4570.0,3368.9,94.7,20,-17.56,145.96,140
32032,MACKNADE SUGAR MILL,QLD,5154.0,2159.2,100.0,116,-18.59,146.25,8
32033,RUSSELL RIVER,QLD,5223.5,4070.5,-1.0,14,-17.46,145.88,60
32040,TOWNSVILLE AERO,QLD,3164.0,1149.8,100.0,83,-19.25,146.77,4
32042,TULLY SUGAR MILL,QLD,5156.4,4094.5,84.7,99,-17.94,145.93,19
32043,UPPER STONE EXELBY,QLD,3146.5,1633.9,97.5,81,-18.72,145.92,61
32045,VICTORIA SUGAR MILL,QLD,4435.6,2071.8,100.0,117,-18.65,146.20,10
32064,PALUMA IVY COTTAGE,QLD,6275.6,2723.4,100.0,48,-19.01,146.21,878
32094,GAIRLOCH,QLD,4706.8,2390.1,100.0,27,-18.62,146.18,13
32098,ROLLINGSTONE,QLD,4422.9,1784.5,100.0,48,-19.04,146.41,16
32109,UPPER MURRAY TM,QLD,2616.0,1961.6,-1.0,12,-18.11,145.81,22
32117,ALLINGHAM FORREST DRIVE,QLD,4313.9,2147.4,-1.0,15,-18.69,146.30,10
32142,WHITE CRYSTAL TM,QLD,2173.0,1226.6,-1.0,5,-18.68,145.75,690
32152,TUNG OIL TM,QLD,4181.0,3217.4,-1.0,16,-17.55,145.93,9
32163,INNISFAIL WHARF ALERT,QLD,4700.0,3236.3,-1.0,17,-17.52,146.03,10
32164,MENAVALE ALERT,QLD,4161.0,3345.9,-1.0,18,-17.68,145.89,134
32166,TUNG OIL ALERT,QLD,4564.0,3532.7,90.0,21,-17.55,145.93,22
32167,EURAMO TM,QLD,3826.0,3014.2,-1.0,14,-17.99,145.94,10
32169,GLENEAGLE ALERT,QLD,1066.0,788.9,77.3,23,-18.19,145.33,556
32170,NASH\'S CROSSING ALERT,QLD,2516.0,1807.7,-1.0,17,-18.41,145.77,74
32172,WALLAMAN ALERT,QLD,3003.0,1856.3,-1.0,12,-18.46,145.74,686
32173,PEACOCK SIDING ALERT,QLD,2859.0,1543.6,-1.0,14,-18.68,146.00,38
32174,ABERGOWRIE ALERT,QLD,1250.0,1480.2,-1.0,17,-18.49,145.94,52
32176,KIRRAMA ALERT,QLD,1467.0,1088.2,89.5,20,-18.14,145.61,594
32184,ZATTAS ALERT,QLD,2495.0,1851.0,95.2,22,-18.45,145.83,55
32186,MICHAEL CREEK ALERT,QLD,2475.0,1373.0,95.7,24,-18.85,145.91,742
32191,HAWKINS CREEK,QLD,4936.5,2584.9,100.0,49,-18.59,146.07,26
32192,CARDWELL RANGE,QLD,6049.8,2574.3,100.0,49,-18.55,146.18,15
32194,COWLEY BEACH (DEFENCE),QLD,4391.4,3104.5,-1.0,8,-17.69,146.11,4
32197,INNISFAIL AERODROME,QLD,4733.2,3506.7,-1.0,7,-17.56,146.01,12
32200,INGHAM AERO,QLD,4404.0,4404.0,-1.0,1,-18.67,146.15,14
33001,BURDEKIN SHIRE COUNCIL,QLD,1827.4,1026.2,97.3,112,-19.58,147.41,13
33002,AYR DPI RESEARCH STN,QLD,1886.8,952.7,98.5,68,-19.62,147.38,17
33008,BYFIELD CHILDS ROAD,QLD,1309.0,1675.8,17.1,74,-22.85,150.65,40
33013,COLLINSVILLE POST OFFICE,QLD,775.5,694.3,67.9,82,-20.55,147.85,196
33023,FARLEIGH CO-OP SUGAR MILL,QLD,2153.8,1767.2,74.7,92,-21.10,149.10,47
33045,MACKAY AERO,QLD,1994.4,1554.7,82.3,35,-21.17,149.18,5
33053,MOUNT JUKES,QLD,2661.0,2079.4,79.3,59,-21.00,148.94,30
33059,PLANE CREEK SUGAR MILL,QLD,1889.2,1746.9,64.5,108,-21.43,149.22,16
33060,PLEYSTOWE SUGAR MILL,QLD,2300.4,1649.9,85.6,98,-21.14,149.04,27
33062,RAVENSWOOD POST OFFICE,QLD,1033.0,656.5,93.0,116,-20.10,146.89,247
33068,MIRANI MARY STREET,QLD,1972.5,1503.2,89.5,20,-21.16,148.87,43
33076,YAAMBA,QLD,999.8,848.4,73.2,124,-23.13,150.37,19
33077,PACIFIC HEIGHTS,QLD,1220.4,1284.1,58.3,121,-23.10,150.73,51
33080,MOUNT CHARLTON,QLD,1807.0,1828.3,54.7,54,-21.00,148.74,100
33082,STRATHMORE,QLD,857.4,708.7,78.0,101,-20.50,147.63,200
33106,HAMILTON ISLAND AIRPORT,QLD,2575.0,1499.9,95.5,23,-20.37,148.95,59
33111,MARLBOROUGH HELIPAD TM,QLD,869.2,669.0,-1.0,17,-22.82,149.89,107
33119,MACKAY M.O,QLD,2013.2,1579.8,83.3,61,-21.12,149.22,30
33175,ETON VALE,QLD,952.4,703.2,78.6,43,-20.21,147.78,144
33195,WILLIAMSON,QLD,774.4,827.9,31.6,20,-22.47,150.18,28
33210,ST LAWRENCE,QLD,900.4,907.4,55.0,21,-22.35,149.52,9
33226,LANSDOWN CSIRO,QLD,1901.2,885.2,100.0,42,-19.66,146.83,60
33247,PROSERPINE AIRPORT,QLD,2284.8,1476.9,91.4,36,-20.49,148.56,20
33263,BOUNDARY CREEK ALERT,QLD,953.0,751.0,-1.0,17,-20.42,148.11,196
33264,BOWEN PUMP STATION ALERT,QLD,1572.0,835.9,-1.0,18,-20.01,148.20,5
33266,MOSS VALE ALERT,QLD,1046.0,715.1,90.5,22,-20.24,148.03,138
33267,MT DANGAR ALERT,QLD,1043.0,746.0,90.5,22,-20.22,148.12,46
33268,REEVES ALERT,QLD,1383.0,852.8,-1.0,18,-20.15,148.16,27
33269,ROMA PEAK ALERT,QLD,1137.0,831.7,-1.0,19,-20.31,148.22,148
33270,UPPER DON ALERT,QLD,1298.0,704.4,-1.0,19,-20.29,148.11,321
33277,MIRANI WEIR TW TM,QLD,1762.0,1257.0,94.7,20,-21.18,148.83,34
33280,POWERLINE TM,QLD,2133.0,982.7,-1.0,18,-19.63,147.11,24
33285,THE GAP TM,QLD,923.0,678.9,84.2,20,-23.09,150.11,9
33286,CLARE ALERT,QLD,1525.0,887.5,100.0,21,-19.76,147.24,9
33287,MILLAROO ALERT,QLD,1443.0,818.1,-1.0,17,-19.97,147.25,19
33288,INKERMAN BRIDGE ALERT,QLD,1626.0,815.7,-1.0,19,-19.64,147.40,3
33289,STRATHBOGIE ALERT,QLD,985.0,708.1,81.8,23,-20.14,147.56,176
33290,MT PLEASANT ALERT,QLD,973.0,688.6,85.0,21,-20.29,147.90,191
33291,DALBEG ALERT,QLD,969.0,771.4,77.3,23,-20.31,147.30,35
33292,MYUNA ALERT,QLD,847.0,655.1,85.0,21,-20.58,147.60,97
33294,YEPPOON THE ESPLANADE,QLD,1123.8,1009.2,77.8,28,-23.14,150.75,6
33295,ALVA BEACH,QLD,2200.8,1105.1,100.0,24,-19.46,147.48,8
33299,SARICH\'S ALERT,QLD,1952.0,1329.5,-1.0,19,-21.27,148.82,48
33300,DUMBLETON ROCKS ALERT,QLD,2132.0,1555.3,89.5,20,-21.14,149.08,0
33301,WHITEFORD\'S ALERT,QLD,1368.0,1117.5,-1.0,16,-21.32,148.84,58
33302,MIRANI WEIR TW ALERT,QLD,1874.0,1403.0,81.8,23,-21.18,148.83,34
33303,MACKAY ALERT,QLD,2142.0,1610.0,85.7,22,-21.14,149.19,11
33304,GARGETT ALERT,QLD,1876.0,1313.9,-1.0,17,-21.18,148.74,53
33306,EMU CREEK ALERT,QLD,1218.0,838.8,90.5,22,-20.41,148.23,218
33307,WOOLSHED,QLD,1753.8,1160.7,91.7,25,-19.42,146.54,556
33308,SAMUEL HILL AERO,QLD,1375.2,1515.9,36.4,23,-22.74,150.66,31
33312,HEDLOW AIRFIELD TM,QLD,802.8,658.8,-1.0,16,-23.22,150.61,30
33313,THE GLEN TM,QLD,921.6,732.6,-1.0,14,-22.83,150.34,60
33320,MT JUKES,QLD,2474.5,2088.5,-1.0,13,-21.01,148.91,55
33327,BOWEN AIRPORT AWS,QLD,1651.4,961.3,-1.0,8,-20.02,148.21,6
33328,TOWNSVILLE- FANNING RIVER (DEFENCE),QLD,1356.0,888.7,-1.0,7,-19.78,146.50,326
33329,OORALEA RACECOURSE (MACKAY TURF CLUB),QLD,2207.2,1411.1,-1.0,7,-21.17,149.15,10
34007,MOUNT MCCONNELL,QLD,845.5,637.6,82.7,105,-20.70,147.02,150
34015,WENTWORTH,QLD,665.8,500.0,81.4,44,-22.07,147.72,225
34035,MORANBAH AIRPORT,QLD,810.6,570.3,-1.0,13,-22.06,148.08,232
34049,DOONGARA,QLD,289.0,596.8,5.1,40,-20.56,146.48,300
34084,CHARTERS TOWERS AIRPORT,QLD,701.7,671.5,55.2,30,-20.05,146.27,290
34097,BURDEKIN DAM ALERT,QLD,662.0,457.4,-1.0,15,-20.65,147.14,179
35016,CAPELLA POST OFFICE,QLD,721.4,581.7,78.7,123,-23.09,148.02,228
35039,GILIGULGUL TM,QLD,656.2,595.7,-1.0,19,-26.36,150.05,367
35040,WESTGROVE TM,QLD,364.6,618.0,-1.0,16,-25.58,148.48,460
35053,PEAKVALE STATION,QLD,643.2,575.3,69.1,82,-23.19,147.35,-999
35063,SOMERBY,QLD,602.2,609.1,59.1,94,-24.21,148.74,215
35064,SPRING CREEK STATION,QLD,640.6,664.1,47.8,70,-24.45,147.90,400
35065,SPRINGSURE COMET ST,QLD,703.9,675.9,59.3,109,-24.12,148.09,345
35068,WADDY BRAE TM,QLD,728.2,517.7,87.0,24,-25.61,148.94,470
35069,TAMBO POST OFFICE,QLD,595.0,522.4,71.0,125,-24.88,146.26,395
35070,TAROOM POST OFFICE,QLD,494.9,652.9,17.9,113,-25.64,149.80,199
35081,WOLEEBEE NEVASA,QLD,509.7,603.4,26.0,101,-26.29,149.83,273
35109,BOOROONDARRA,QLD,796.8,636.3,82.2,91,-22.82,148.49,200
35124,CLERMONT AIRPORT,QLD,796.6,589.6,-1.0,15,-22.78,147.62,270
35129,ROLLESTON AIRPORT,QLD,490.6,594.3,-1.0,14,-24.46,148.63,220
35131,TALAGAI,QLD,664.8,597.9,68.9,46,-23.13,148.53,305
35146,EMERALD RADAR AL,QLD,708.6,553.5,-1.0,12,-23.55,148.24,188
35182,KINNOUL,QLD,395.5,627.7,7.7,105,-25.68,149.63,200
35185,CAPELLA (ROWE\'S HILL) ALERT,QLD,687.0,555.1,-1.0,15,-23.12,148.04,484
35186,BLACKDOWN TABLELAND AL,QLD,756.4,980.6,-1.0,12,-23.77,149.12,952
35187,VALERIA ALERT,QLD,582.0,525.5,-1.0,15,-23.19,147.89,207
35205,WOORARRA,QLD,708.8,593.4,73.4,95,-24.02,147.92,288
35225,CARDBEIGN,QLD,714.3,660.5,69.0,72,-24.29,148.11,330
35251,CRAIGMORE AL,QLD,703.0,638.7,-1.0,12,-23.88,147.76,231
35274,JUANITA,QLD,552.9,559.3,51.0,52,-23.85,148.11,245
35276,SPRINGSURE CREEK JUNCTION AL,QLD,630.4,602.0,-1.0,15,-23.86,148.50,167
35282,TAROOM TM,QLD,474.0,553.0,45.2,22,-25.64,149.79,181
35292,DUCABROOK AL,QLD,563.2,621.9,-1.0,15,-23.85,147.40,334
35293,HEATHWOOD AL,QLD,742.6,639.7,-1.0,15,-24.34,148.06,312
35294,KULUMUR RANGE ALERT,QLD,563.0,641.4,-1.0,15,-23.80,147.77,362
35295,BINGEGANG WEIR HW ALERT,QLD,744.2,600.3,-1.0,14,-23.07,149.04,107
36007,BARCALDINE POST OFFICE,QLD,414.0,491.3,39.3,123,-23.55,145.29,267
36026,ISISFORD POST OFFICE,QLD,679.2,439.1,90.1,122,-24.26,144.44,203
36031,LONGREACH AERO,QLD,461.8,430.7,65.7,68,-23.44,144.28,192
36034,BLACKALL AIRPORT,QLD,653.6,471.9,81.0,22,-24.43,145.43,281
36050,ULCANBAH,QLD,972.2,559.6,96.0,75,-22.02,145.98,270
36094,WAHROONGHA,QLD,879.5,442.7,-1.0,13,-24.45,144.11,200
36127,SUNBURY,QLD,954.0,398.3,100.0,42,-24.60,143.83,220
36160,FRANKFIELD STATION,QLD,907.0,538.7,100.0,23,-22.27,147.09,240
36161,LONGREACH TM,QLD,442.0,340.9,-1.0,15,-23.42,144.23,179
36172,GUE,QLD,677.3,427.2,87.8,83,-21.97,144.33,250
37000,ALNI,QLD,527.6,390.4,84.6,105,-22.15,142.49,200
37010,CAMOOWEAL TOWNSHIP,QLD,449.0,413.2,67.5,121,-19.92,138.12,231
37034,THE MONUMENT AIRPORT,QLD,400.6,347.7,77.3,23,-21.81,139.93,288
37036,TREPELL AIRPORT,QLD,554.4,387.0,81.0,22,-21.84,140.89,266
37039,WINTON AIRPORT,QLD,642.0,395.4,100.0,23,-22.36,143.08,192
37053,CARTERS BORE,QLD,470.2,423.7,-1.0,11,-20.94,139.30,396
37058,URANDANGI AERODROME,QLD,248.2,299.8,-1.0,13,-21.60,138.37,179
37059,NEW MAY DOWNS,QLD,459.0,429.8,-1.0,12,-20.59,139.34,392
38000,BEDOURIE,QLD,278.7,205.3,80.6,68,-24.36,139.47,91
38010,GLENORMISTON,QLD,297.6,219.6,76.2,110,-22.92,138.80,138
38026,BIRDSVILLE AIRPORT,QLD,270.4,151.4,90.9,23,-25.90,139.35,47
38031,DURRIE STATION,QLD,158.0,206.3,33.3,22,-25.69,140.23,67
38035,TRINIDAD,QLD,796.3,382.5,98.2,55,-25.59,143.89,255
38076,WINDORAH AIRPORT,QLD,451.8,257.7,-1.0,9,-25.41,142.66,132
39000,ABERCORN,QLD,632.1,680.2,43.8,74,-25.13,151.13,200
39036,EIDSVOLD POST OFFICE,QLD,851.2,705.6,78.8,119,-25.37,151.12,197
39040,GIN GIN POST OFFICE,QLD,961.0,1009.0,49.6,114,-24.99,151.96,64
39044,RIVERSLEA TM,QLD,645.0,657.8,49.4,80,-23.57,149.95,32
39059,LADY ELLIOT ISLAND,QLD,1333.6,1113.9,79.0,82,-24.11,152.72,4
39066,GAYNDAH AIRPORT,QLD,806.6,623.9,85.0,21,-25.62,151.62,111
39068,MOUNT LARCOM POST OFFICE,QLD,848.6,894.7,51.9,105,-23.81,150.98,59
39070,MT PERRY THE PINES,QLD,917.8,897.0,60.0,116,-25.17,151.64,165
39073,MUNDUBBERA,QLD,664.6,696.5,47.2,109,-25.59,151.30,143
39089,THANGOOL AIRPORT,QLD,598.8,661.4,31.1,91,-24.49,150.57,193
39128,BUNDABERG AERO,QLD,1113.6,1012.9,66.1,63,-24.91,152.32,31
39193,MT LAWLESS TM,QLD,759.0,663.3,-1.0,13,-25.55,151.66,104
39242,BROADMEADOWS,QLD,1017.6,971.5,63.5,64,-23.40,150.62,15
39258,WALLA ALERT-B,QLD,837.6,912.2,46.5,72,-25.14,151.98,15
39290,BILOELA - VALBONA,QLD,688.7,609.3,75.0,21,-24.41,150.52,177
39303,CHILDERS SOUTH,QLD,1096.0,895.7,81.0,43,-25.26,152.28,95
39319,ABERCORN TM,QLD,566.0,574.7,55.0,21,-25.13,151.13,184
39320,JONES WEIR TW TM,QLD,642.0,618.3,-1.0,7,-25.59,151.30,104
39321,EIDSVOLD TM,QLD,640.0,606.9,60.0,21,-25.40,151.10,135
39326,GLADSTONE AIRPORT,QLD,881.8,853.0,63.3,31,-23.87,151.22,17
39332,LLOYONA,QLD,626.7,641.5,36.4,23,-24.41,149.84,108
39334,HAZELDEAN,QLD,776.9,803.3,51.9,28,-24.02,150.96,66
39338,OLD RANGE RD ALERT,QLD,989.0,893.4,-1.0,16,-25.36,152.10,50
39339,NEARUM RD ALERT,QLD,1065.0,907.4,-1.0,18,-25.11,151.85,300
39340,MINGO CREEK ALERT,QLD,779.0,656.8,-1.0,16,-25.32,151.72,100
39349,WESTWOOD TM,QLD,842.8,614.3,-1.0,19,-23.63,150.15,160
39351,UPPER ULAM ROAD,QLD,772.6,905.2,-1.0,13,-23.62,150.54,-999
39352,BUNDABERG ALERT,QLD,1106.0,1019.5,-1.0,11,-24.86,152.35,17
40004,AMBERLEY AMO,QLD,1294.0,867.2,94.9,80,-27.63,152.71,24
40020,BLACKBUTT POST OFFICE,QLD,1020.0,865.6,76.9,105,-26.89,152.10,445
40026,MUNGAR GAYNDAH ST,QLD,1349.1,1042.7,-1.0,19,-25.60,152.59,40
40043,CAPE MORETON LIGHTHOUSE,QLD,1597.6,1419.9,68.0,123,-27.03,153.47,100
40068,DOUBLE ISLAND POINT LIGHTHOUSE,QLD,1415.0,1338.3,59.8,118,-25.93,153.19,96
40071,LANARK,QLD,515.0,652.5,18.6,71,-26.38,151.19,365
40078,EUMUNDI - CRESCENT RD,QLD,2247.7,1680.0,90.6,107,-26.48,152.95,93
